"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bruant des roseaux"
"0";"Busard cendré"
"0";"Cigogne noire"
"0";"Fauvette babillarde"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Grèbe castagneux"
"0";"Héron cendré"
"0";"Hirondelle de rivage"
"0";"Huppe fasciée"
"0";"Locustelle tachetée"
"0";"Mésange à longue queue"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Petit Gravelot"
"0";"Pic mar"
"0";"Roitelet huppé"
