"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bécasse des bois"
"0";"Bergeronnette des ruisseaux"
"0";"Blongios nain"
"0";"Bondrée apivore"
"0";"Busard Saint-Martin"
"0";"Chevalier aboyeur"
"0";"Chevêche d'Athéna"
"0";"Cormoran huppé"
"0";"Fauvette babillarde"
"0";"Fuligule nyroca"
"0";"Gobemouche gris"
"0";"Grand-duc d'Europe"
"0";"Grèbe à cou noir"
"0";"Grosbec casse-noyaux"
"0";"Guifette noire"
"0";"Hibou moyen-duc"
"0";"Hirondelle de rivage"
"0";"Hypolaïs polyglotte"
"0";"Ibis falcinelle"
"0";"Locustelle tachetée"
"0";"Mésange boréale"
"0";"Mésange noire"
"0";"Mouette mélanocéphale"
"0";"Oie cendrée"
"0";"Ouette d'Egypte"
"0";"Panure à moustaches"
"0";"Perdrix grise"
"0";"Pic mar"
"0";"Roitelet à triple bandeau"
"0";"Rossignol philomèle"
"0";"Sizerin flammé"
"0";"Spatule blanche"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Tourterelle des bois"
