"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bécassine sourde"
"0";"Bouvreuil pivoine"
"0";"Butor étoilé"
"0";"Canard mandarin"
"0";"Canard pilet"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevêche d'Athéna"
"0";"Circaète Jean-le-Blanc"
"0";"Cochevis huppé"
"0";"Corbeau freux"
"0";"Courlis cendré"
"0";"Effraie des clochers"
"0";"Faucon kobez"
"0";"Fauvette pitchou"
"0";"Goéland brun"
"0";"Locustelle tachetée"
"0";"Mésange noire"
"0";"Milan noir"
"0";"Milan royal"
"0";"Mouette rieuse"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pigeon colombin"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Sarcelle d'été"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
