"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigle botté"
"0";"Bécassine double"
"0";"Bécassine sourde"
"0";"Bruant ortolan"
"0";"Caille des blés"
"0";"Canard carolin"
"0";"Canard siffleur"
"0";"Canard souchet"
"0";"Chevalier sylvain"
"0";"Cigogne noire"
"0";"Courlis cendré"
"0";"Faucon d'Eléonore"
"0";"Faucon kobez"
"0";"Grand Gravelot"
"0";"Harle bièvre"
"0";"Ibis falcinelle"
"0";"Inséparable de Fischer"
"0";"Locustelle luscinioïde"
"0";"Locustelle tachetée"
"0";"Mouette mélanocéphale"
"0";"Nette rousse"
"0";"Perruche ondulée"
"0";"Pigeon colombin"
"0";"Pouillot à grands sourcils"
"0";"Pouillot siffleur"
"0";"Rousserolle verderolle"
"0";"Vanneau huppé"
