"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Circaète Jean-le-Blanc"
"0";"Corbeau freux"
"0";"Faucon kobez"
"0";"Grand-duc d'Europe"
"0";"Grimpereau des bois"
"0";"Guifette moustac"
"0";"Hibou moyen-duc"
"0";"Locustelle tachetée"
"0";"Mésange noire"
"0";"Moineau friquet"
"0";"Pie-grièche à tête rousse"
"0";"Pie-grièche grise"
"0";"Pigeon biset domestique"
"0";"Pluvier doré"
"0";"Pouillot de Bonelli"
"0";"Torcol fourmilier"
