"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache cravant"
"0";"Caille des blés"
"0";"Cigogne noire"
"0";"Combattant varié"
"0";"Corneille mantelée"
"0";"Courlis cendré"
"0";"Fauvette grisette"
"0";"Hibou moyen-duc"
"0";"Huîtrier pie"
"0";"Huppe fasciée"
"0";"Milan royal"
"0";"Oie cendrée"
"0";"Petit Gravelot"
"0";"Phalarope à bec large"
"0";"Pluvier doré"
"0";"Spatule blanche"
"0";"Sterne pierregarin"
"0";"Tarier des prés"
