frname,lastobs,newcount,oldcount
Barge à queue noire,2018,0,1
Bécasse des bois,2015,0,7
Bergeronnette flavéole (M.f.flavissima),2016,0,1
Canard chipeau,2011,0,1
Chevalier gambette,2016,0,1
Cigogne blanche,2018,0,6
Cochevis huppé,2009,0,1
Courlis corlieu,2017,0,2
Cygne tuberculé,2018,0,4
Foulque macroule,2014,0,3
Goéland argenté,2014,0,1
Goéland brun,2018,0,10
Héron pourpré,2015,0,6
Hibou des marais,2018,0,14
Merle à plastron,2017,0,2
Moineau friquet,2016,0,1
Oie cendrée,2012,0,3
Pipit spioncelle,2017,0,1
Roitelet huppé,2013,0,1
Sarcelle d'hiver,2014,0,3
Sterne pierregarin,2013,0,1
Tadorne de Belon,2014,0,1
