"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Autour des palombes"
"0";"Barge à queue noire"
"0";"Bécassine sourde"
"0";"Bruant des roseaux"
"0";"Busard cendré"
"0";"Buse pattue"
"0";"Canard siffleur"
"0";"Chevalier guignette"
"0";"Courlis cendré"
"0";"Cygne chanteur"
"0";"Fuligule milouin"
"0";"Fuligule milouinan"
"0";"Garrot à oeil d'or"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Grèbe castagneux"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Perdrix rouge"
"0";"Phragmite des joncs"
"0";"Pic mar"
"0";"Pigeon colombin"
"0";"Pouillot siffleur"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Torcol fourmilier"
