"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bruant des roseaux"
"0";"Bruant fou"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Caille des blés"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Cygne tuberculé"
"0";"Fauvette des jardins"
"0";"Fauvette pitchou"
"0";"Foulque macroule"
"0";"Gobemouche gris"
"0";"Grand Cormoran"
"0";"Grive litorne"
"0";"Hibou des marais"
"0";"Hibou moyen-duc"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Perdrix grise"
"0";"Pic mar"
"0";"Pigeon colombin"
"0";"Pinson du Nord"
"0";"Pipit spioncelle"
"0";"Pouillot de Bonelli"
"0";"Pouillot fitis"
"0";"Roitelet à triple bandeau"
"0";"Roitelet huppé"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Tarin des aulnes"
"0";"Torcol fourmilier"
"0";"Vanneau huppé"
