"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bécassine des marais"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Bruant des roseaux"
"0";"Bruant zizi"
"0";"Busard cendré"
"0";"Caille des blés"
"0";"Chevalier aboyeur"
"0";"Chevalier gambette"
"0";"Combattant varié"
"0";"Cygne chanteur"
"0";"Faucon émerillon"
"0";"Faucon pèlerin"
"0";"Gorgebleue à miroir"
"0";"Grèbe à cou noir"
"0";"Grimpereau des bois"
"0";"Guêpier d'Europe"
"0";"Hibou des marais"
"0";"Locustelle tachetée"
"0";"Martinet noir"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Mésange noire"
"0";"Oedicnème criard"
"0";"Oie des moissons"
"0";"Oie rieuse"
"0";"Petit-duc scops"
"0";"Pouillot siffleur"
"0";"Râle des genêts"
"0";"Roitelet à triple bandeau"
"0";"Serin cini"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
