frname,lastobs,newcount,oldcount
Bécasseau variable,2013,0,1
Bernache cravant,2013,0,1
Bihoreau gris,2014,0,5
Bouvreuil pivoine,2017,0,13
Busard des roseaux,2012,0,1
Canard chipeau,2015,0,19
Canard pilet,2015,0,13
Canard siffleur,2016,0,36
Chevalier gambette,2012,0,3
Cochevis huppé,2009,0,1
Courlis cendré,2013,0,3
Élanion blanc,2018,0,1
Engoulevent d'Europe,2013,0,2
Faisan vénéré,2014,0,1
Faucon émerillon,2017,0,7
Fuligule morillon,2015,0,27
Goéland leucophée,2012,0,3
Guifette moustac,2013,0,2
Guillemot de Troïl,2014,0,16
Harle bièvre,2012,0,10
Merle à plastron,2011,0,1
Mésange huppée,2015,0,8
Moineau friquet,2009,0,1
Perruche à collier,2012,0,2
Petit-duc scops,2014,0,1
Petit Gravelot,2017,0,2
Rougequeue à front blanc,2015,0,3
Rousserolle effarvatte,2013,0,1
Sarcelle d'été,2012,0,1
Serin cini,2018,0,10
Sterne pierregarin,2016,0,8
Tadorne de Belon,2016,0,9
Tarier des prés,2012,0,1
Tichodrome échelette,2012,0,2
Vautour fauve,2014,0,1
