"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bondrée apivore"
"0";"Bruant jaune"
"0";"Bruant ortolan"
"0";"Bruant proyer"
"0";"Caille des blés"
"0";"Canard colvert"
"0";"Chevalier guignette"
"0";"Chocard à bec jaune"
"0";"Cigogne noire"
"0";"Crave à bec rouge"
"0";"Épervier d'Europe"
"0";"Étourneau sansonnet"
"0";"Fauvette grisette"
"0";"Fauvette mélanocéphale"
"0";"Fauvette passerinette"
"0";"Fauvette pitchou"
"0";"Gélinotte des bois"
"0";"Gobemouche gris"
"0";"Grand-duc d'Europe"
"0";"Grimpereau des bois"
"0";"Guêpier d'Europe"
"0";"Huppe fasciée"
"0";"Loriot d'Europe"
"0";"Mésange boréale"
"0";"Milan noir"
"0";"Monticole bleu"
"0";"Perdrix rouge"
"0";"Pie-grièche écorcheur"
"0";"Pigeon biset domestique"
"0";"Tarier des prés"
"0";"Tarier pâtre"
"0";"Torcol fourmilier"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
"0";"Vautour moine"
"0";"Venturon montagnard"
