frname,lastobs,newcount,oldcount
Bécasse des bois,2019,0,1
Bergeronnette printanière,2018,0,1
Busard des roseaux,2016,0,1
Caille des blés,2009,0,1
Choucas des tours,2009,0,1
Circaète Jean-le-Blanc,2018,0,1
Effraie des clochers,2011,0,1
Faucon hobereau,2017,0,3
Faucon pèlerin,2009,0,1
Fauvette des jardins,2018,0,1
Gobemouche gris,2009,0,1
Grive musicienne,2015,0,2
Linotte mélodieuse,2009,0,1
Pic mar,2009,0,5
Pipit des arbres,2009,0,1
Pouillot de Bonelli,2015,0,1
Serin cini,2018,0,3
Torcol fourmilier,2009,0,1
Vautour fauve,2016,0,1
