"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bergeronnette printanière"
"0";"Bruant jaune"
"0";"Bruant proyer"
"0";"Chevalier culblanc"
"0";"Cigogne blanche"
"0";"Corbeau freux"
"0";"Gallinule poule-d'eau"
"0";"Goéland leucophée"
"0";"Grèbe castagneux"
"0";"Guêpier d'Europe"
"0";"Héron pourpré"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Oedicnème criard"
"0";"Perdrix rouge"
"0";"Petit-duc scops"
"0";"Pigeon biset (origine naturelle)"
"0";"Tarier des prés"
"0";"Vanneau huppé"
"0";"Vautour fauve"
