"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bergeronnette printanière"
"0";"Bouscarle de Cetti"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Choucas des tours"
"0";"Chouette de Tengmalm"
"0";"Cigogne blanche"
"0";"Cigogne noire"
"0";"Effraie des clochers"
"0";"Faisan vénéré"
"0";"Faucon d'Eléonore"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Grande Aigrette"
"0";"Grand Tétras"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Moineau soulcie"
"0";"Mouette rieuse"
"0";"Pie-grièche à tête rousse"
"0";"Pipit rousseline"
"0";"Rougequeue à front blanc"
"0";"Traquet motteux"
"0";"Vanneau huppé"
