frname,lastobs,newcount,oldcount
Bécassine des marais,2017,0,4
Bec-croisé des sapins,2011,0,9
Chevalier culblanc,2017,0,7
Chevalier guignette,2018,0,2
Chouette hulotte,2018,0,18
Cigogne blanche,2011,0,1
Courlis cendré,2018,0,2
Engoulevent d'Europe,2011,0,2
Grand Cormoran,2016,0,6
Grèbe huppé,2009,0,2
Hibou moyen-duc,2018,0,10
Locustelle tachetée,2015,0,2
Mésange boréale,2009,0,3
Mésange noire,2010,0,4
Moineau friquet,2007,0,1
Mouette rieuse,2015,0,2
Oedicnème criard,2010,0,2
Pie-grièche à tête rousse,2009,0,3
Pigeon biset domestique,2018,0,7
Pipit spioncelle,2010,0,2
Pouillot de Bonelli,2009,0,2
Râle d'eau,2009,0,1
Rousserolle effarvatte,2012,0,1
Sarcelle d'hiver,2018,0,1
Sizerin flammé,2018,0,1
Vanneau huppé,2018,0,7
Vautour moine,2009,0,1
