"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasse des bois"
"0";"Bec-croisé des sapins"
"0";"Bernache nonnette"
"0";"Bruant des roseaux"
"0";"Bruant ortolan"
"0";"Busard des roseaux"
"0";"Chevalier guignette"
"0";"Cigogne blanche"
"0";"Faucon d'Eléonore"
"0";"Fauvette pitchou"
"0";"Grèbe castagneux"
"0";"Grive litorne"
"0";"Hibou des marais"
"0";"Moineau soulcie"
"0";"Pie-grièche à tête rousse"
"0";"Pipit rousseline"
"0";"Pouillot siffleur"
