"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bihoreau gris"
"0";"Blongios nain"
"0";"Canard pilet"
"0";"Cigogne noire"
"0";"Cygne tuberculé"
"0";"Faisan vénéré"
"0";"Fauvette pitchou"
"0";"Goéland leucophée"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Merle à plastron"
"0";"Mésange huppée"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Petit Gravelot"
"0";"Phragmite des joncs"
"0";"Pie-grièche à tête rousse"
"0";"Pipit rousseline"
"0";"Pipit spioncelle"
"0";"Pouillot siffleur"
"0";"Rémiz penduline"
"0";"Sterne naine"
"0";"Tadorne de Belon"
"0";"Tarier des prés"
"0";"Vautour fauve"
