"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bruant des roseaux"
"0";"Cigogne noire"
"0";"Courlis cendré"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche gris"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Gorgebleue à miroir"
"0";"Grèbe huppé"
"0";"Héron garde-boeufs"
"0";"Hirondelle de rivage"
"0";"Inséparable de Fischer"
"0";"Mésange nonnette"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Pouillot fitis"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Sittelle torchepot"
