"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bécasse des bois"
"0";"Bruant ortolan"
"0";"Cigogne noire"
"0";"Cygne noir"
"0";"Fauvette babillarde"
"0";"Grive mauvis"
"0";"Hibou moyen-duc"
"0";"Mésange huppée"
"0";"Moineau friquet"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Pic cendré"
"0";"Pic mar"
"0";"Pie-grièche à tête rousse"
"0";"Pipit des arbres"
"0";"Pipit farlouse"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Rollier d'Europe"
"0";"Sterne naine"
"0";"Tarier des prés"
"0";"Torcol fourmilier"
"0";"Traquet motteux"
