"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Canard siffleur"
"0";"Chevalier arlequin"
"0";"Chevalier gambette"
"0";"Choucas des tours"
"0";"Cigogne noire"
"0";"Cincle plongeur"
"0";"Cygne de Bewick"
"0";"Faucon émerillon"
"0";"Garrot à oeil d'or"
"0";"Gobemouche noir"
"0";"Grosbec casse-noyaux"
"0";"Guêpier d'Europe"
"0";"Harle piette"
"0";"Héron pourpré"
"0";"Hirondelle de rivage"
"0";"Locustelle tachetée"
"0";"Moineau friquet"
"0";"Oedicnème criard"
"0";"Petit Gravelot"
"0";"Pic mar"
"0";"Pic noir"
"0";"Pinson du Nord"
"0";"Pipit spioncelle"
"0";"Pouillot siffleur"
"0";"Râle des genêts"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sarcelle d'été"
"0";"Sarcelle d'hiver"
"0";"Sterne pierregarin"
