"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Autour des palombes"
"0";"Bécasseau sanderling"
"0";"Bécasseau violet"
"0";"Bernache nonnette"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Chevalier grivelé"
"0";"Chevêche d'Athéna"
"0";"Corbeau freux"
"0";"Cormoran huppé"
"0";"Cygne noir"
"0";"Fauvette babillarde"
"0";"Goéland à ailes blanches"
"0";"Guifette noire"
"0";"Guillemot de Troïl"
"0";"Harle bièvre"
"0";"Hypolaïs polyglotte"
"0";"Jaseur boréal"
"0";"Locustelle tachetée"
"0";"Mouette pygmée"
"0";"Perruche à collier"
"0";"Phragmite des joncs"
"0";"Pingouin torda"
"0";"Plongeon arctique"
"0";"Pouillot ibérique"
"0";"Pouillot siffleur"
"0";"Rousserolle effarvatte"
"0";"Rousserolle verderolle"
"0";"Sterne arctique"
"0";"Sterne de Dougall"
"0";"Sterne naine"
"0";"Torcol fourmilier"
