frname,lastobs,newcount,oldcount
Alouette lulu,2017,0,2
Bouscarle de Cetti,2009,0,1
Bruant proyer,2009,0,1
Chouette hulotte,2016,0,3
Courlis cendré,2009,0,1
Engoulevent d'Europe,2009,0,1
Faucon émerillon,2018,0,1
Fauvette babillarde,2009,0,1
Goéland marin,2009,0,1
Grosbec casse-noyaux,2009,0,2
Locustelle tachetée,2009,0,1
Loriot d'Europe,2009,0,1
Pic épeichette,2009,0,2
Pipit des arbres,2016,0,2
Pluvier doré,2009,0,1
Pouillot siffleur,2009,0,1
Rougequeue à front blanc,2009,0,1
Rousserolle effarvatte,2009,0,1
Serin cini,2009,0,1
Tarier pâtre,2009,0,1
Vanneau huppé,2009,0,1
