"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Bec-croisé des sapins"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Chevalier guignette"
"0";"Chevêche d'Athéna"
"0";"Cygne noir"
"0";"Faucon pèlerin"
"0";"Fauvette babillarde"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Goéland brun"
"0";"Goéland cendré"
"0";"Hypolaïs polyglotte"
"0";"Locustelle tachetée"
"0";"Martin-pêcheur d'Europe"
"0";"Milan royal"
"0";"Moineau friquet"
"0";"Ouette d'Egypte"
"0";"Perdrix rouge"
"0";"Pie-grièche grise"
"0";"Pipit des arbres"
"0";"Pluvier doré"
"0";"Râle d'eau"
"0";"Roitelet à triple bandeau"
"0";"Rougequeue à front blanc"
"0";"Rousserolle effarvatte"
"0";"Sarcelle d'hiver"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
"0";"Tadorne de Belon"
"0";"Tourterelle des bois"
