"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette lulu"
"0";"Avocette élégante"
"0";"Bécasseau cocorli"
"0";"Bécasseau de Temminck"
"0";"Bécasseau falcinelle"
"0";"Bécasseau maubèche"
"0";"Bécasseau minute"
"0";"Bécasseau sanderling"
"0";"Bécasseau variable"
"0";"Bihoreau gris"
"0";"Bondrée apivore"
"0";"Bruant proyer"
"0";"Busard cendré"
"0";"Busard des roseaux"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard pilet"
"0";"Chevalier arlequin"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Chouette hulotte"
"0";"Combattant varié"
"0";"Cygne de Bewick"
"0";"Effraie des clochers"
"0";"Faucon hobereau"
"0";"Fuligule milouinan"
"0";"Garrot à oeil d'or"
"0";"Gobemouche gris"
"0";"Gobemouche noir"
"0";"Goéland brun"
"0";"Harle huppé"
"0";"Harle piette"
"0";"Locustelle tachetée"
"0";"Macreuse brune"
"0";"Mésange huppée"
"0";"Mouette pygmée"
"0";"Oie des moissons"
"0";"Panure à moustaches"
"0";"Perruche à collier"
"0";"Pic cendré"
"0";"Pic noir"
"0";"Pie-grièche grise"
"0";"Pipit des arbres"
"0";"Pipit spioncelle"
"0";"Pluvier doré"
"0";"Pouillot siffleur"
"0";"Râle des genêts"
"0";"Rémiz penduline"
"0";"Serin cini"
"0";"Sterne naine"
