"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Alouette des champs"
"0";"Barge à queue noire"
"0";"Bergeronnette des ruisseaux"
"0";"Bergeronnette grise"
"0";"Faucon hobereau"
"0";"Fulmar boréal"
"0";"Goéland argenté"
"0";"Goéland brun"
"0";"Goéland leucophée"
"0";"Goéland marin"
"0";"Grand Cormoran"
"0";"Grand Labbe"
"0";"Guillemot de Troïl"
"0";"Hirondelle rustique"
"0";"Labbe parasite"
"0";"Labbe pomarin"
"0";"Martinet noir"
"0";"Mouette pygmée"
"0";"Mouette rieuse"
"0";"Mouette tridactyle"
"0";"Océanite tempête"
"0";"Oie cendrée"
"0";"Pingouin torda"
"0";"Pipit farlouse"
"0";"Puffin des Anglais"
"0";"Puffin fuligineux"
"0";"Puffin majeur"
"0";"Rougegorge familier"
"0";"Sterne caugek"
"0";"Tourterelle turque"
"0";"Traquet motteux"
