"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Bernache nonnette"
"0";"Canard chipeau"
"0";"Canard souchet"
"0";"Chevalier sylvain"
"0";"Chevêche d'Athéna"
"0";"Chevêchette d'Europe"
"0";"Combattant varié"
"0";"Effraie des clochers"
"0";"Fuligule nyroca"
"0";"Gélinotte des bois"
"0";"Goéland cendré"
"0";"Grèbe à cou noir"
"0";"Hibou moyen-duc"
"0";"Locustelle luscinioïde"
"0";"Moineau friquet"
"0";"Nette rousse"
"0";"Ouette d'Egypte"
"0";"Petit-duc scops"
"0";"Pluvier guignard"
"0";"Rémiz penduline"
"0";"Rousserolle turdoïde"
"0";"Rousserolle verderolle"
"0";"Sizerin cabaret"
"0";"Sizerin flammé"
