"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Barge à queue noire"
"0";"Bergeronnette printanière"
"0";"Bondrée apivore"
"0";"Bouvreuil pivoine"
"0";"Bruant des roseaux"
"0";"Bruant proyer"
"0";"Busard Saint-Martin"
"0";"Chevalier guignette"
"0";"Chouette hulotte"
"0";"Corbeau freux"
"0";"Cygne noir"
"0";"Effraie des clochers"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Gobemouche gris"
"0";"Goéland leucophée"
"0";"Grèbe huppé"
"0";"Grive litorne"
"0";"Hibou moyen-duc"
"0";"Hypolaïs polyglotte"
"0";"Linotte mélodieuse"
"0";"Martinet noir"
"0";"Martin-pêcheur d'Europe"
"0";"Mésange boréale"
"0";"Mésange huppée"
"0";"Mésange nonnette"
"0";"Milan noir"
"0";"Moineau friquet"
"0";"Mouette rieuse"
"0";"Perdrix grise"
"0";"Pic mar"
"0";"Pipit des arbres"
"0";"Pluvier doré"
"0";"Pouillot fitis"
"0";"Pouillot siffleur"
"0";"Râle d'eau"
"0";"Roitelet huppé"
"0";"Rossignol philomèle"
"0";"Rousserolle effarvatte"
"0";"Serin cini"
"0";"Sizerin flammé"
"0";"Tarier des prés"
"0";"Tarin des aulnes"
"0";"Tourterelle des bois"
"0";"Traquet motteux"
