"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Alouette des champs"
"0";"Bécasse des bois"
"0";"Bécassine des marais"
"0";"Bihoreau gris"
"0";"Bruant des roseaux"
"0";"Bruant jaune"
"0";"Cassenoix moucheté"
"0";"Chevêche d'Athéna"
"0";"Chouette de Tengmalm"
"0";"Cigogne noire"
"0";"Corbeau freux"
"0";"Effraie des clochers"
"0";"Fauvette des jardins"
"0";"Fauvette grisette"
"0";"Gallinule poule-d'eau"
"0";"Gobemouche noir"
"0";"Grand Cormoran"
"0";"Grèbe castagneux"
"0";"Grive mauvis"
"0";"Héron garde-boeufs"
"0";"Hibou moyen-duc"
"0";"Hirondelle de fenêtre"
"0";"Hirondelle de rivage"
"0";"Martinet noir"
"0";"Mésange boréale"
"0";"Mouette rieuse"
"0";"Perdrix rouge"
"0";"Petit Gravelot"
"0";"Pigeon biset domestique"
"0";"Pipit farlouse"
"0";"Rougequeue à front blanc"
"0";"Sarcelle d'hiver"
"0";"Serin cini"
"0";"Torcol fourmilier"
"0";"Vanneau huppé"
"0";"Verdier d'Europe"
