frname,lastobs,newcount,oldcount
Accenteur mouchet,2018,0,5
Alouette lulu,2009,0,1
Autour des palombes,2018,0,3
Bécasse des bois,2018,0,2
Bergeronnette printanière,2009,0,1
Bouvreuil pivoine,2018,0,6
Faucon crécerelle,2019,0,8
Faucon hobereau,2017,0,2
Faucon pèlerin,2018,0,1
Fauvette babillarde,2009,0,1
Gallinule poule-d'eau,2019,0,1
Gobemouche gris,2018,0,3
Grimpereau des bois,2018,0,28
Grive mauvis,2018,0,2
Huppe fasciée,2018,0,1
Hypolaïs polyglotte,2018,0,2
Linotte mélodieuse,2018,0,3
Locustelle tachetée,2009,0,1
Loriot d'Europe,2018,0,11
Martinet noir,2017,0,3
Mésange à longue queue,2018,0,14
Mésange boréale,2009,0,1
Mésange huppée,2018,0,12
Mésange noire,2018,0,1
Mésange nonnette,2018,0,14
Perdrix rouge,2009,0,1
Pic cendré,2009,0,1
Pinson du Nord,2013,0,1
Pipit des arbres,2018,0,7
Pouillot fitis,2018,0,4
Roitelet huppé,2018,0,16
Serin cini,2009,0,1
Tourterelle turque,2018,0,8
