"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Accenteur alpin"
"0";"Aigle criard"
"0";"Aigle royal"
"0";"Bergeronnette citrine"
"0";"Bergeronnette flavéole (M.f.flavissima)"
"0";"Bernache nonnette"
"0";"Blongios nain"
"0";"Bruant des neiges"
"0";"Buse féroce"
"0";"Buse pattue"
"0";"Canard des Bahamas"
"0";"Cochevis de Thékla"
"0";"Corneille mantelée"
"0";"Crave à bec rouge"
"0";"Cygne de Bewick"
"0";"Eider à duvet"
"0";"Engoulevent à collier roux"
"0";"Fauvette à lunettes"
"0";"Flamant des Caraïbes"
"0";"Gobemouche nain"
"0";"Goéland cendré"
"0";"Hypolaïs ictérine"
"0";"Labbe à longue queue"
"0";"Labbe pomarin"
"0";"Macreuse noire"
"0";"Martinet des maisons"
"0";"Phalarope à bec étroit"
"0";"Pic noir"
"0";"Pipit de Richard"
"0";"Plongeon catmarin"
"0";"Pluvier bronzé"
"0";"Puffin des Baléares"
"0";"Tichodrome échelette"
"0";"Vanneau sociable"
