"newcount";"frname"
"[32";"1m[0m"
"[32";"1m-------- ------[0m"
"0";"Aigrette garzette"
"0";"Bec-croisé des sapins"
"0";"Bihoreau gris"
"0";"Busard Saint-Martin"
"0";"Caille des blés"
"0";"Canard chipeau"
"0";"Canard mandarin"
"0";"Canard siffleur"
"0";"Chevalier culblanc"
"0";"Circaète Jean-le-Blanc"
"0";"Faucon émerillon"
"0";"Faucon kobez"
"0";"Fauvette des jardins"
"0";"Foulque macroule"
"0";"Fuligule milouin"
"0";"Fuligule morillon"
"0";"Gélinotte des bois"
"0";"Grand-duc d'Europe"
"0";"Grèbe huppé"
"0";"Grimpereau des bois"
"0";"Harle huppé"
"0";"Jaseur boréal"
"0";"Martinet à ventre blanc"
"0";"Merle à plastron"
"0";"Mouette rieuse"
"0";"Oie cendrée"
"0";"Perdrix grise"
"0";"Perdrix rouge"
"0";"Pic cendré"
"0";"Pigeon biset domestique"
"0";"Sarcelle d'hiver"
"0";"Sizerin flammé"
"0";"Vanneau huppé"
"0";"Vautour fauve"
