frname,lastobs,newcount,oldcount
Aigle botté,2018,0,1
Alouette des champs,2018,0,2
Bondrée apivore,2009,0,1
Bruant jaune,2018,0,4
Bruant zizi,2018,0,2
Busard Saint-Martin,2009,0,1
Circaète Jean-le-Blanc,2018,0,3
Corbeau freux,2009,0,1
Faucon hobereau,2014,0,2
Gallinule poule-d'eau,2009,0,1
Gobemouche gris,2015,0,2
Grèbe castagneux,2018,0,5
Hirondelle de rivage,2009,0,1
Locustelle tachetée,2012,0,3
Loriot d'Europe,2018,0,7
Martinet noir,2018,0,3
Moineau friquet,2009,0,1
Oie cendrée,2017,0,1
Petit Gravelot,2009,0,1
Pic cendré,2009,0,1
Pigeon colombin,2009,0,1
Rossignol philomèle,2018,0,3
Serin cini,2009,0,2
