frname,lastobs,newcount,oldcount
Accenteur mouchet,2016,0,4
Barge rousse,2016,0,1
Bécasse des bois,2015,0,1
Bruant des roseaux,2017,0,5
Bruant jaune,2016,0,4
Bruant proyer,2018,0,2
Calopsitte élégante,2015,0,2
Canard pilet,2016,0,1
Canard siffleur,2016,0,5
Chevalier aboyeur,2015,0,1
Chevalier gambette,2016,0,1
Corbeau freux,2016,0,1
Courlis cendré,2016,0,1
Cygne tuberculé,2015,0,1
Engoulevent d'Europe,2017,0,1
Fauvette des jardins,2016,0,3
Fauvette pitchou,2013,0,1
Fuligule morillon,2016,0,1
Grive litorne,2018,0,3
Hibou moyen-duc,2018,0,4
Hirondelle de fenêtre,2018,0,10
Hypolaïs polyglotte,2018,0,14
Linotte mélodieuse,2018,0,3
Locustelle luscinioïde,2017,0,1
Locustelle tachetée,2016,0,1
Martin-pêcheur d'Europe,2018,0,9
Mésange nonnette,2018,0,5
Moineau friquet,2017,0,2
Pic mar,2017,0,1
Pigeon biset domestique,2016,0,4
Pipit spioncelle,2016,0,1
Pouillot à grands sourcils,2015,0,1
Rossignol philomèle,2015,0,11
Sarcelle d'été,2018,0,1
Torcol fourmilier,2013,0,1
Venturon montagnard,2017,0,1
