frname,lastobs,newcount,oldcount
Autour des palombes,2018,0,1
Bécasse des bois,2009,0,1
Bergeronnette printanière,2018,0,1
Bruant ortolan,2018,0,1
Bruant proyer,2011,0,2
Busard cendré,2009,0,3
Canard mandarin,2012,0,1
Chevalier culblanc,2013,0,1
Chevalier guignette,2016,0,2
Chevêche d'Athéna,2009,0,1
Cincle plongeur,2018,0,10
Circaète Jean-le-Blanc,2018,0,14
Cisticole des joncs,2017,0,3
Corbeau freux,2013,0,1
Coucou geai,2018,0,1
Engoulevent d'Europe,2015,0,4
Faucon d'Eléonore,2018,0,5
Faucon hobereau,2009,0,1
Grèbe castagneux,2014,0,11
Grive litorne,2016,0,8
Grosbec casse-noyaux,2018,0,4
Hibou moyen-duc,2009,0,1
Huppe fasciée,2012,0,4
Hypolaïs polyglotte,2018,0,4
Loriot d'Europe,2009,0,1
Mésange nonnette,2018,0,27
Perdrix rouge,2015,0,1
Pie-grièche à tête rousse,2018,0,4
Pigeon colombin,2009,0,1
Pinson du Nord,2017,0,2
Pipit farlouse,2013,0,2
Râle d'eau,2014,0,1
Rollier d'Europe,2015,0,2
Rossignol philomèle,2018,0,6
Rougequeue à front blanc,2009,0,1
Sarcelle d'hiver,2017,0,3
Serin cini,2018,0,6
Tadorne de Belon,2016,0,1
Tarier des prés,2013,0,3
Tarin des aulnes,2018,0,3
Traquet motteux,2017,0,7
