frname,lastobs,newcount,oldcount
Bergeronnette printanière,2012,0,2
Bruant des roseaux,2008,0,6
Busard des roseaux,2015,0,1
Caille des blés,2015,0,2
Canard carolin,2011,0,5
Canard mandarin,2013,0,2
Canard siffleur,2017,0,1
Chevalier guignette,2014,0,6
Chouette de Tengmalm,2015,0,2
Corbeau freux,2016,0,7
Effraie des clochers,2018,0,4
Faisan de Colchide,2012,0,10
Grand Cormoran,2016,0,16
Grèbe castagneux,2007,0,1
Hibou moyen-duc,2017,0,15
Huppe fasciée,2015,0,1
Jaseur boréal,2007,0,1
Locustelle tachetée,2010,0,4
Moineau friquet,2018,0,2
Ouette d'Egypte,2015,0,5
Pie-grièche grise,2015,0,1
Pigeon biset domestique,2013,0,9
Pouillot de Bonelli,2012,0,2
Rousserolle verderolle,2014,0,15
Tadorne casarca,2013,0,3
Vanneau huppé,2011,0,1
Venturon montagnard,2012,0,2
