frname,lastobs,newcount,oldcount
Autour des palombes,2019,0,9
Bécasseau falcinelle,2011,0,2
Bécasseau violet,2011,0,1
Bernache du Canada,2018,0,221
Bernache nonnette,2013,0,7
Bruant nain,2009,0,2
Canard carolin,2011,0,5
Cochevis huppé,2017,0,3
Cygne chanteur,2013,0,12
Érismature rousse,2017,0,1
Étourneau unicolore,2013,0,3
Faucon kobez,2008,0,1
Fuligule nyroca,2013,0,2
Glaréole à collier,2012,0,3
Goéland à bec cerclé,2016,0,1
Goéland bourgmestre,2009,0,1
Goéland d'Audouin,2008,0,1
Goéland pontique,2018,0,2
Goéland railleur,2011,0,2
Grand Corbeau,2012,0,1
Grèbe jougris,2013,0,2
Guillemot de Troïl,2018,0,2
Hirondelle rousseline,2018,0,2
Ibis sacré,2008,0,15
Martinet pâle,2012,0,3
Océanite tempête,2016,0,3
Oie à bec court,2009,0,1
Oie des moissons,2009,0,1
Oie rieuse,2013,0,3
Outarde canepetière,2007,0,1
Panure à moustaches,2016,0,1
Phalarope à bec étroit,2016,0,28
Pipit maritime,2011,0,3
Pouillot siffleur,2009,0,1
Râle des genêts,2015,0,1
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,2
Sterne arctique,2017,0,7
Sterne de Dougall,2009,0,1
Vautour fauve,2010,0,1
