frname,lastobs,newcount,oldcount
Aigle royal,2012,0,3
Bécasseau variable,2010,0,1
Bécassine des marais,2017,0,1
Bruant zizi,2014,0,4
Canard chipeau,2014,0,1
Chevalier aboyeur,2010,0,2
Choucas des tours,2011,0,1
Cigogne blanche,2018,0,3
Circaète Jean-le-Blanc,2014,0,2
Corbeau freux,2017,0,1
Effraie des clochers,2016,0,3
Faucon hobereau,2017,0,9
Fuligule milouin,2012,0,1
Goéland brun,2013,0,1
Grimpereau des jardins,2014,0,4
Harle bièvre,2018,0,5
Hirondelle de rivage,2017,0,2
Hirondelle de rochers,2013,0,3
Pic cendré,2018,0,1
Pie-grièche à tête rousse,2011,0,1
Pie-grièche grise,2012,0,11
Pouillot de Bonelli,2018,0,3
Pouillot siffleur,2011,0,4
Sarcelle d'été,2012,0,1
Sarcelle d'hiver,2014,0,4
Sizerin flammé,2013,0,1
Vanneau huppé,2013,0,1
Venturon montagnard,2016,0,3
