frname,lastobs,newcount,oldcount
Autour des palombes,2014,0,2
Bernache cravant,2014,0,1
Bondrée apivore,2018,0,6
Canard carolin,2016,0,1
Cigogne noire,2012,0,1
Courlis cendré,2012,0,1
Échasse blanche,2017,0,1
Engoulevent d'Europe,2011,0,13
Érismature rousse,2014,0,12
Faucon émerillon,2014,0,1
Faucon pèlerin,2015,0,2
Garrot à oeil d'or,2015,0,1
Goéland argenté,2016,0,7
Goéland cendré,2013,0,2
Goéland leucophée,2016,0,1
Grèbe à cou noir,2012,0,2
Harelde boréale,2016,0,4
Harle piette,2012,0,12
Locustelle tachetée,2013,0,3
Macreuse brune,2013,0,9
Mésange huppée,2017,0,4
Milan royal,2019,0,1
Perdrix rouge,2016,0,7
Petit Gravelot,2013,0,1
Phragmite des joncs,2011,0,3
Pigeon colombin,2015,0,1
Râle d'eau,2018,0,14
Serin cini,2018,0,1
Spatule blanche,2017,0,3
