frname,lastobs,newcount,oldcount
Alouette des champs,2018,0,3
Alouette lulu,2009,0,2
Bécasseau maubèche,2007,0,1
Bécasseau variable,2007,0,1
Bécasse des bois,2009,0,1
Bergeronnette printanière,2009,0,1
Bernache du Canada,2018,0,2
Bruant proyer,2009,0,1
Bruant zizi,2016,0,3
Busard Saint-Martin,2016,0,3
Canard chipeau,2009,0,1
Canard siffleur,2009,0,1
Canard souchet,2009,0,1
Chardonneret élégant,2018,0,8
Chevalier culblanc,2009,0,1
Chevalier sylvain,2007,0,1
Corbeau freux,2009,0,2
Faisan vénéré,2009,0,2
Faucon hobereau,2009,0,1
Fuligule morillon,2009,0,2
Goéland leucophée,2014,0,2
Grèbe castagneux,2018,0,4
Grive litorne,2018,0,2
Grive mauvis,2018,0,2
Guifette moustac,2016,0,4
Hirondelle de rivage,2018,0,1
Locustelle tachetée,2009,0,1
Milan noir,2009,0,1
Perdrix grise,2009,0,1
Perdrix rouge,2009,0,2
Pie-grièche écorcheur,2009,0,1
Pigeon colombin,2017,0,2
Pinson du Nord,2018,0,5
Pipit farlouse,2009,0,1
Pipit spioncelle,2009,0,1
Pluvier argenté,2007,0,1
Pluvier doré,2009,0,1
Pouillot fitis,2018,0,2
Pouillot siffleur,2009,0,1
Rougequeue à front blanc,2009,0,1
Serin cini,2017,0,3
Verdier d'Europe,2018,0,9
