frname,lastobs,newcount,oldcount
Autour des palombes,2018,0,4
Bécasseau variable,2011,0,1
Bouvreuil pivoine,2019,0,1
Bruant jaune,2016,0,8
Butor étoilé,2010,0,1
Calopsitte élégante,2016,0,2
Canard carolin,2018,0,1
Chevalier gambette,2015,0,3
Chevalier sylvain,2015,0,7
Circaète Jean-le-Blanc,2012,0,2
Cochevis huppé,2015,0,1
Combattant varié,2010,0,1
Courlis corlieu,2012,0,1
Échasse blanche,2013,0,1
Érismature rousse,2012,0,3
Faucon émerillon,2018,0,7
Garrot à oeil d'or,2010,0,1
Goéland cendré,2010,0,3
Goéland leucophée,2013,0,9
Grand Gravelot,2014,0,2
Grive mauvis,2018,0,37
Grosbec casse-noyaux,2011,0,2
Guêpier d'Europe,2017,0,1
Héron pourpré,2017,0,3
Hibou des marais,2017,0,2
Mésange huppée,2017,0,2
Mésange noire,2016,0,5
Moineau friquet,2015,0,4
Nette rousse,2017,0,3
Pigeon colombin,2010,0,1
Pipit des arbres,2018,0,4
Pipit spioncelle,2015,0,1
Râle d'eau,2012,0,1
Rousserolle effarvatte,2018,0,1
Sarcelle d'été,2015,0,3
Tadorne de Belon,2011,0,1
