frname,lastobs,newcount,oldcount
Alouette haussecol,2007,0,1
Autour des palombes,2012,0,1
Bécasseau maubèche,2014,0,10
Bécasseau minute,2014,0,16
Bécasseau sanderling,2014,0,23
Bécasseau variable,2014,0,44
Bécasseau violet,2007,0,1
Bécassin à long bec,2017,0,1
Bernache cravant,2008,0,1
Blongios nain,2014,0,1
Bruant des neiges,2008,0,3
Bruant lapon,2016,0,1
Busard pâle,2017,0,1
Canard mandarin,2009,0,1
Circaète Jean-le-Blanc,2014,0,1
Crabier chevelu,2014,0,2
Cygne chanteur,2013,0,15
Cygne noir,2014,0,8
Érismature rousse,2014,0,3
Fou de Bassan,2008,0,6
Fuligule à bec cerclé,2013,0,1
Fuligule milouinan,2013,0,3
Fuligule nyroca,2014,0,5
Garrot à oeil d'or,2018,0,20
Goéland leucophée,2014,0,28
Goéland marin,2015,0,32
Grand Gravelot,2014,0,33
Grand Labbe,2008,0,3
Gravelot à collier interrompu,2008,0,18
Guifette leucoptère,2016,0,2
Guifette moustac,2014,0,1
Guifette noire,2014,0,17
Harle huppé,2012,0,2
Harle piette,2015,0,5
Labbe pomarin,2008,0,1
Macreuse brune,2008,0,1
Macreuse noire,2013,0,3
Mésange noire,2018,0,10
Moineau friquet,2009,0,1
Nette rousse,2014,0,11
Oedicnème criard,2009,0,1
Oie à bec court,2011,0,1
Oie des moissons,2009,0,2
Oie rieuse,2013,0,6
Pic mar,2018,0,1
Pie-grièche grise,2019,0,6
Pipit maritime,2008,0,1
Plongeon arctique,2008,0,1
Plongeon catmarin,2008,0,2
Plongeon imbrin,2008,0,1
Pluvier argenté,2016,0,19
Pluvier guignard,2013,0,1
Sizerin cabaret,2009,0,1
Sterne arctique,2008,0,2
Sterne caspienne,2014,0,2
Sterne caugek,2014,0,11
Sterne naine,2016,0,3
Tadorne casarca,2014,0,10
Tournepierre à collier,2014,0,7
