frname,lastobs,newcount,oldcount
Aigle royal,2016,0,1
Aigrette garzette,2017,0,1
Bergeronnette printanière,2018,0,2
Busard cendré,2016,0,1
Busard Saint-Martin,2015,0,1
Choucas des tours,2015,0,1
Faisan de Colchide,2016,0,1
Faucon d'Éléonore,2015,0,1
Faucon émerillon,2016,0,1
Faucon hobereau,2016,0,3
Fauvette des jardins,2015,0,2
Fauvette orphée,2016,0,5
Fauvette passerinette,2009,0,1
Linotte mélodieuse,2018,0,3
Locustelle tachetée,2009,0,1
Perdrix grise,2016,0,2
Pie-grièche à tête rousse,2016,0,1
