frname,lastobs,newcount,oldcount
Canard chipeau,2017,0,11
Canard mandarin,2017,0,2
Canard siffleur,2017,0,7
Canard souchet,2017,0,2
Combattant varié,2016,0,1
Corneille mantelée,2018,0,3
Courlis cendré,2016,0,1
Cygne noir,2017,0,2
Échasse blanche,2011,0,2
Foulque macroule,2017,0,10
Fuligule morillon,2017,0,18
Goéland cendré,2015,0,2
Grèbe à cou noir,2017,0,4
Grèbe castagneux,2017,0,11
Guifette moustac,2011,0,1
Harelde boréale,2009,0,1
Hirondelle de rochers,2014,0,1
Locustelle tachetée,2014,0,1
Nette rousse,2013,0,2
Plongeon catmarin,2018,0,2
Pouillot siffleur,2015,0,2
Tadorne de Belon,2016,0,2
