frname,lastobs,newcount,oldcount
Barge à queue noire,2018,0,6
Barge rousse,2015,0,18
Bécasseau sanderling,2016,0,16
Bécasseau tacheté,2009,0,1
Busard pâle,2016,0,1
Cincle plongeur (C.c.cinclus),2018,0,2
Cygne siffleur,2013,0,5
Flamant rose,2013,0,2
Fuligule milouinan,2018,0,8
Goéland brun,2018,0,14
Gorgebleue à miroir,2013,0,8
Grand-duc d'Europe,2017,0,1
Grèbe jougris,2014,0,2
Guifette leucoptère,2017,0,16
Hibou des marais,2016,0,1
Labbe parasite,2018,0,1
Merle à plastron,2014,0,2
Mésange noire,2018,0,8
Oie des moissons,2010,0,2
Pélican frisé,2017,0,1
Petit-duc scops,2013,0,11
Pipit rousseline,2017,0,1
Pluvier doré,2018,0,20
Râle des genêts,2016,0,3
Rémiz penduline,2016,0,27
Sizerin flammé,2015,0,2
Sterne arctique,2014,0,3
Sterne hansel,2015,0,1
Sterne naine,2018,0,2
Tournepierre à collier,2018,0,5
