frname,lastobs,newcount,oldcount
Bondrée apivore,2018,0,4
Busard des roseaux,2014,0,3
Caille des blés,2013,0,6
Canard souchet,2014,0,1
Cigogne blanche,2018,0,1
Effraie des clochers,2016,0,7
Fauvette des jardins,2011,0,2
Fauvette grisette,2013,0,3
Foulque macroule,2009,0,1
Gobemouche gris,2012,0,3
Grive litorne,2017,0,3
Grive mauvis,2012,0,2
Grosbec casse-noyaux,2011,0,1
Martin-pêcheur d'Europe,2014,0,3
Pic épeichette,2013,0,1
Pic noir,2017,0,5
Pie-grièche à tête rousse,2013,0,4
Pipit des arbres,2013,0,4
Pipit farlouse,2018,0,7
Tarier des prés,2016,0,1
Tarin des aulnes,2016,0,2
Vanneau huppé,2015,0,4
Verdier d'Europe,2017,0,16
