frname,lastobs,newcount,oldcount
Barge rousse,2018,0,8
Bécasseau cocorli,2016,0,1
Bécasseau de Temminck,2017,0,4
Bécasseau maubèche,2016,0,6
Bécasseau variable,2018,0,16
Bec-croisé des sapins,2013,0,1
Bergeronnette flavéole (M.f.flavissima),2017,0,3
Bernache cravant,2009,0,1
Bondrée apivore,2013,0,1
Bruant des neiges,2018,0,4
Bruant lapon,2009,0,1
Chevalier arlequin,2018,0,3
Chevalier sylvain,2018,0,2
Cochevis huppé,2016,0,1
Combattant varié,2018,0,4
Courlis corlieu,2018,0,14
Cygne siffleur,2009,0,1
Eider à duvet,2016,0,2
Faucon émerillon,2013,0,3
Flamant rose,2016,0,1
Fou de Bassan,2017,0,5
Fuligule à bec cerclé,2009,0,1
Goéland leucophée,2015,0,1
Grand Gravelot,2017,0,27
Grand Labbe,2014,0,1
Gravelot à collier interrompu,2016,0,4
Grèbe jougris,2017,0,1
Guifette leucoptère,2016,0,1
Guifette moustac,2016,0,1
Guifette noire,2016,0,1
Guillemot de Troïl,2017,0,2
Héron garde-boeufs,2018,0,5
Héron pourpré,2014,0,2
Huppe fasciée,2018,0,1
Ibis falcinelle,2016,0,1
Linotte à bec jaune,2009,0,1
Macreuse brune,2009,0,1
Macreuse noire,2017,0,6
Moineau friquet,2010,0,6
Mouette tridactyle,2016,0,1
Oie des moissons,2017,0,3
Perdrix rouge,2009,0,2
Phalarope à bec large,2015,0,1
Pingouin torda,2017,0,3
Pipit des arbres,2014,0,1
Pipit maritime,2017,0,12
Pipit spioncelle,2015,0,3
Plongeon arctique,2009,0,1
Plongeon catmarin,2017,0,7
Plongeon imbrin,2017,0,1
Pluvier argenté,2017,0,8
Pouillot à grands sourcils,2016,0,1
Rossignol philomèle,2015,0,1
Rougequeue à front blanc,2017,0,1
Sarcelle d'été,2017,0,1
Sterne caugek,2012,0,6
Sterne naine,2017,0,5
Tournepierre à collier,2018,0,4
