frname,lastobs,newcount,oldcount
Alouette lulu,2018,0,2
Bécasseau variable,2018,0,1
Bécassine des marais,2019,0,9
Bécassine sourde,2019,0,2
Bec-croisé des sapins,2018,0,2
Bernache cravant,2019,0,1
Bruant proyer,2018,0,3
Bruant zizi,2018,0,3
Canard siffleur,2019,0,5
Cassenoix moucheté,2018,0,1
Chevalier culblanc,2019,0,3
Chevalier guignette,2019,0,1
Cisticole des joncs,2019,0,3
Cygne de Bewick,2019,0,1
Faisan vénéré,2018,0,1
Faucon émerillon,2018,0,1
Goéland brun,2019,0,6
Goéland cendré,2019,0,9
Goéland leucophée,2018,0,1
Goéland marin,2019,0,6
Grèbe à cou noir,2019,0,1
Grimpereau des bois,2018,0,2
Harle bièvre,2019,0,2
Harle huppé,2018,0,1
Hibou des marais,2019,0,3
Mésange boréale,2018,0,1
Mésange noire,2019,0,12
Moineau friquet,2018,0,3
Nette rousse,2017,0,1
Oie rieuse,2018,0,1
Panure à moustaches,2018,0,1
Pic épeichette,2019,0,16
Pipit spioncelle,2019,0,4
Plongeon imbrin,2019,0,1
Pluvier doré,2018,0,2
Serin cini,2018,0,5
