frname,lastobs,newcount,oldcount
Bruant des roseaux,2012,0,2
Busard cendré,2018,0,1
Chevêche d'Athéna,2013,0,5
Chouette hulotte,2016,0,8
Effraie des clochers,2016,0,2
Faisan de Colchide,2015,0,5
Faucon pèlerin,2019,0,1
Fuligule morillon,2014,0,1
Gobemouche à collier,2018,0,8
Grèbe castagneux,2012,0,2
Grimpereau des bois,2015,0,1
Hibou moyen-duc,2016,0,3
Martinet noir,2012,0,2
Mésange noire,2012,0,2
Pic cendré,2016,0,1
Pouillot siffleur,2017,0,4
Rougequeue à front blanc,2013,0,2
Rousserolle verderolle,2012,0,2
Tarin des aulnes,2017,0,4
Vanneau huppé,2018,0,1
