frname,lastobs,newcount,oldcount
Alouette des champs,2015,0,1
Bécasse des bois,2017,0,1
Bécassine des marais,2012,0,4
Blongios nain,2014,0,1
Bruant des roseaux,2010,0,2
Bruant jaune,2017,0,2
Busard des roseaux,2018,0,2
Chevêche d'Athéna,2018,0,2
Chouette hulotte,2018,0,9
Cigogne noire,2017,0,1
Cochevis huppé,2009,0,1
Coucou geai,2009,0,1
Effraie des clochers,2012,0,2
Faucon pèlerin (F.p.brookei),2015,0,3
Fauvette orphée,2009,0,1
Grive litorne,2017,0,1
Grosbec casse-noyaux,2018,0,4
Héron garde-boeufs,2015,0,2
Hirondelle de rivage,2010,0,1
Hirondelle de rochers,2015,0,2
Hirondelle rousseline,2018,0,2
Martinet pâle,2009,0,1
Moineau friquet,2013,0,2
Perdrix rouge,2016,0,3
Perruche à collier,2016,0,3
Pie-grièche écorcheur,2009,0,2
Pipit rousseline,2018,0,2
Tarier des prés,2017,0,1
Torcol fourmilier (J.t.tschusii),2010,0,2
