frname,lastobs,newcount,oldcount
Bergeronnette flavéole (M.f.flavissima),2017,0,2
Bernache cravant,2009,0,1
Bernache nonnette,2010,0,2
Busard cendré,2017,0,1
Caille des blés,2018,0,5
Canard chipeau,2016,0,8
Canard mandarin,2016,0,1
Canard pilet,2018,0,4
Canard siffleur,2017,0,6
Canard souchet,2016,0,5
Chevalier aboyeur,2010,0,1
Chevalier gambette,2016,0,3
Chevalier sylvain,2009,0,1
Cigogne noire,2017,0,1
Cygne noir,2017,0,1
Faucon kobez,2013,0,1
Fuligule nyroca,2015,0,1
Gobemouche gris (M. s. striata),2017,0,12
Gorgebleue à miroir,2009,0,1
Grand Gravelot,2014,0,1
Grive litorne,2017,0,1
Grosbec casse-noyaux,2017,0,11
Guifette noire,2014,0,2
Oedicnème criard,2014,0,1
Perdrix grise,2012,0,2
Pic mar,2009,0,2
Pie-grièche à tête rousse,2014,0,1
Pipit des arbres,2009,0,2
Rémiz penduline,2009,0,1
Roitelet huppé,2015,0,5
Rousserolle turdoïde,2015,0,2
Sarcelle d'été,2009,0,1
