frname,lastobs,newcount,oldcount
Busard Saint-Martin,2009,0,1
Cochevis huppé,2009,0,1
Épervier d'Europe,2018,0,3
Fauvette des jardins,2016,0,1
Gobemouche noir,2018,0,2
Grosbec casse-noyaux,2018,0,9
Hypolaïs polyglotte,2017,0,3
Mésange charbonnière,2018,0,9
Mésange noire,2017,0,2
Milan royal,2018,0,4
Pie bavarde,2009,0,1
Pie-grièche écorcheur,2017,0,3
Pinson du Nord,2018,0,5
Pipit des arbres,2018,0,1
Pouillot de Bonelli,2012,0,3
Pouillot fitis,2018,0,1
Roitelet à triple bandeau,2009,0,1
Serin cini,2018,0,3
Tarier pâtre,2009,0,1
