frname,lastobs,newcount,oldcount
Bécasseau cocorli,2010,0,3
Bécasseau de Temminck,2010,0,3
Bécasseau sanderling,2010,0,1
Bécasseau variable,2017,0,16
Bec-croisé des sapins,2011,0,1
Busard cendré,2010,0,2
Butor étoilé,2009,0,1
Canard mandarin,2017,0,1
Chevalier sylvain,2010,0,6
Courlis corlieu,2010,0,3
Faucon émerillon,2013,0,1
Fauvette babillarde,2009,0,1
Grive litorne,2018,0,3
Guifette leucoptère,2008,0,1
Guifette noire,2010,0,4
Harle bièvre,2007,0,1
Ibis falcinelle,2010,0,8
Labbe pomarin,2007,0,2
Locustelle tachetée,2010,0,4
Merle à plastron,2012,0,1
Oedicnème criard,2009,0,3
Ouette d'Égypte,2017,0,3
Perdrix grise,2018,0,2
Perdrix rouge,2012,0,2
Plongeon catmarin,2008,0,2
Rousserolle turdoïde,2012,0,5
Serin cini,2017,0,9
Torcol fourmilier,2014,0,4
Traquet motteux,2010,0,3
