frname,lastobs,newcount,oldcount
Aigrette garzette,2018,0,3
Bécasse des bois,2019,0,2
Bécassine des marais,2018,0,2
Bergeronnette printanière,2017,0,2
Bernache du Canada,2017,0,1
Bruant des roseaux,2018,0,1
Bruant proyer,2018,0,3
Canard chipeau,2018,0,1
Canard souchet,2017,0,1
Chevalier culblanc,2017,0,1
Fauvette pitchou,2017,0,1
Fuligule milouin,2018,0,1
Fuligule morillon,2018,0,4
Goéland argenté,2018,0,1
Grand Cormoran,2018,0,3
Grande Aigrette,2018,0,4
Grèbe castagneux,2018,0,5
Grèbe huppé,2018,0,5
Grive mauvis,2019,0,5
Harle bièvre,2018,0,1
Héron cendré,2019,0,6
Locustelle tachetée,2009,0,1
Mouette rieuse,2019,0,6
Ouette d'Egypte,2017,0,1
Petit Gravelot,2018,0,1
Phragmite des joncs,2018,0,2
Pic épeichette,2019,0,3
Pic mar,2018,0,3
Pic noir,2018,0,3
Pinson du Nord,2019,0,1
Pipit des arbres,2017,0,1
Pluvier doré,2018,0,4
Pouillot siffleur,2017,0,2
Râle d'eau,2017,0,1
Rossignol philomèle,2018,0,2
Rougequeue à front blanc,2017,0,2
Rousserolle verderolle,2018,0,2
Sarcelle d'hiver,2018,0,2
Vanneau huppé,2019,0,9
