frname,lastobs,newcount,oldcount
Bec-croisé des sapins,2011,0,3
Bergeronnette des ruisseaux,2011,0,3
Bruant des roseaux,2011,0,2
Busard des roseaux,2017,0,2
Busard Saint-Martin,2018,0,3
Canard colvert,2012,0,5
Chouette hulotte,2017,0,5
Cigogne blanche,2015,0,1
Cincle plongeur (C.c.cinclus),2012,0,5
Faisan de Colchide,2011,0,2
Faucon émerillon,2016,0,1
Faucon hobereau,2013,0,1
Faucon pèlerin (F.p.brookei),2012,0,2
Gallinule poule-d'eau,2012,0,4
Grand Cormoran,2009,0,1
Grèbe castagneux,2011,0,2
Grive litorne,2011,0,9
Hirondelle de rivage,2011,0,1
Hypolaïs polyglotte,2011,0,5
Locustelle tachetée,2011,0,3
Martinet noir,2017,0,3
Mésange noire,2012,0,4
Moineau friquet,2013,0,6
Pigeon biset domestique,2013,0,8
Pipit farlouse,2009,0,1
Pluvier doré,2013,0,1
Rougequeue à front blanc,2018,0,5
Rousserolle turdoïde,2009,0,2
Serin cini,2011,0,3
Tarier des prés,2018,0,2
Torcol fourmilier (J.t.tschusii),2011,0,3
Traquet motteux,2018,0,4
Vanneau huppé,2009,0,2
