frname,lastobs,newcount,oldcount
Autour des palombes,2012,0,2
Bécasse des bois,2013,0,1
Bécassine des marais,2012,0,2
Bec-croisé des sapins,2017,0,4
Bondrée apivore,2011,0,4
Canard siffleur,2011,0,3
Chevêche d'Athéna,2012,0,2
Cigogne noire,2016,0,3
Cygne de Bewick,2011,0,4
Faucon hobereau,2012,0,5
Gobemouche gris,2012,0,4
Gobemouche noir,2012,0,1
Grèbe castagneux,2018,0,5
Huppe fasciée,2011,0,3
Hypolaïs polyglotte,2012,0,5
Locustelle tachetée,2012,0,4
Petit Gravelot,2012,0,3
Pipit farlouse,2012,0,2
Pipit spioncelle,2012,0,3
Râle d'eau,2012,0,2
Roitelet à triple bandeau,2012,0,5
Rousserolle effarvatte,2017,0,4
Rousserolle verderolle,2012,0,4
Sizerin cabaret,2009,0,1
Sizerin flammé,2012,0,2
Tourterelle des bois,2012,0,10
