frname,lastobs,newcount,oldcount
Bergeronnette printanière,2016,0,6
Bouscarle de Cetti,2009,0,2
Bruant des roseaux,2016,0,4
Bruant fou,2015,0,4
Bruant jaune,2016,0,3
Busard des roseaux,2009,0,1
Canard colvert,2016,0,3
Chevêche d'Athéna,2012,0,6
Choucas des tours,2016,0,1
Cisticole des joncs,2009,0,1
Coucou geai,2013,0,1
Faucon kobez,2017,0,6
Gobemouche gris,2013,0,1
Gobemouche noir,2017,0,2
Grèbe castagneux,2015,0,5
Grive mauvis,2016,0,3
Héron cendré,2015,0,2
Hibou moyen-duc,2016,0,5
Mésange noire,2017,0,5
Moineau friquet,2018,0,4
Monticole de roche,2014,0,1
Pinson du Nord,2018,0,6
Pipit farlouse,2019,0,11
Pouillot fitis,2011,0,1
Roitelet huppé,2013,0,1
Traquet motteux,2018,0,10
Vanneau huppé,2013,0,5
Venturon montagnard,2016,0,1
