frname,lastobs,newcount,oldcount
Blongios nain,2016,0,1
Canard chipeau,2013,0,3
Canard siffleur,2013,0,1
Canard souchet,2015,0,2
Cisticole des joncs,2008,0,1
Cygne noir,2018,0,1
Cygne tuberculé,2019,0,4
Faucon émerillon,2013,0,1
Fauvette des jardins,2017,0,4
Gobemouche gris,2018,0,6
Hibou des marais,2009,0,1
Hirondelle de rivage,2009,0,1
Mésange noire,2013,0,1
Oie cendrée,2015,0,3
Ouette d'Égypte,2008,0,1
Petit Gravelot,2017,0,1
Pie-grièche écorcheur,2012,0,3
Pinson du Nord,2015,0,3
Pouillot fitis,2015,0,4
Pouillot siffleur,2009,0,1
Rousserolle effarvatte,2012,0,2
Serin cini,2012,0,2
Sterne pierregarin,2009,0,2
Tadorne de Belon,2013,0,4
