frname,lastobs,newcount,oldcount
Bécasseau de Temminck,2014,0,1
Bécasse des bois,2011,0,2
Bergeronnette flavéole (M.f.flavissima),2015,0,1
Bouvreuil pivoine,2018,0,4
Bruant ortolan,2015,0,2
Canard siffleur,2013,0,2
Cigogne blanche,2015,0,4
Cigogne noire,2017,0,1
Faisan vénéré,2018,0,1
Fuligule milouin,2014,0,1
Grèbe huppé,2016,0,4
Guêpier d'Europe,2018,0,1
Guifette moustac,2014,0,1
Locustelle tachetée,2015,0,1
Mésange huppée,2015,0,5
Mésange noire,2017,0,4
Moineau friquet,2011,0,1
Mouette tridactyle,2014,0,3
Oie cendrée,2013,0,2
Pluvier guignard,2012,0,1
Rousserolle effarvatte,2015,0,2
Torcol fourmilier,2014,0,1
