frname,lastobs,newcount,oldcount
Bergeronnette flavéole (M.f.flavissima),2018,0,2
Bruant des roseaux,2018,0,2
Canard mandarin,2018,0,1
Cygne noir,2019,0,1
Faucon émerillon,2019,0,3
Faucon hobereau,2017,0,4
Fauvette babillarde,2018,0,2
Fuligule milouin,2018,0,1
Fuligule morillon,2019,0,2
Goéland leucophée,2018,0,1
Gorgebleue à miroir,2017,0,1
Locustelle tachetée,2018,0,1
Mouette mélanocéphale,2018,0,1
Petit Gravelot,2018,0,2
Pipit des arbres,2018,0,5
Pouillot siffleur,2018,0,2
Râle d'eau,2009,0,1
Rousserolle verderolle,2017,0,1
Sarcelle d'hiver,2019,0,3
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,1
