frname,lastobs,newcount,oldcount
Autour des palombes,2012,0,3
Bécasse des bois,2017,0,3
Bouvreuil pivoine,2019,0,1
Bruant ortolan,2012,0,2
Caille des blés,2012,0,2
Cassenoix moucheté,2009,0,1
Corbeau freux,2013,0,6
Effraie des clochers,2018,0,2
Faucon pèlerin,2018,0,3
Fauvette des jardins,2013,0,1
Goéland brun,2015,0,1
Grèbe huppé,2012,0,2
Héron pourpré,2017,0,1
Hirondelle de rivage,2011,0,1
Moineau soulcie,2012,0,2
Monticole bleu,2013,0,9
Monticole de roche,2018,0,2
Nette rousse,2010,0,2
Oie cendrée,2012,0,1
Petit-duc scops,2018,0,3
Vautour moine,2012,0,1
