frname,lastobs,newcount,oldcount
Bécasseau cocorli,2008,0,1
Bécasse des bois,2017,0,2
Bouscarle de Cetti,2018,0,5
Bruant fou,2016,0,1
Busard pâle,2016,0,1
Cigogne noire,2016,0,4
Cygne tuberculé,2016,0,2
Échasse blanche,2007,0,1
Fuligule milouin,2019,0,10
Fuligule morillon,2016,0,1
Grand Corbeau,2014,0,1
Guifette noire,2016,0,3
Inséparable masqué,2016,0,1
Ouette d'Egypte,2017,0,1
Paon bleu,2018,0,1
Perdrix grise,2015,0,3
Pipit rousseline,2018,0,8
Pluvier doré,2017,0,5
Pouillot fitis,2018,0,7
Pouillot siffleur,2017,0,1
Râle d'eau,2007,0,1
Rougequeue à front blanc,2016,0,3
Sarcelle d'été,2018,0,11
Tadorne casarca,2011,0,1
Torcol fourmilier,2015,0,3
