frname,lastobs,newcount,oldcount
Autour des palombes,2012,0,1
Bécasseau variable,2012,0,1
Bernache du Canada,2014,0,1
Bernache nonnette,2009,0,1
Bondrée apivore,2013,0,7
Canard mandarin,2017,0,2
Canard siffleur,2009,0,1
Chevalier culblanc,2015,0,9
Courlis corlieu,2015,0,1
Foulque macroule,2013,0,14
Fuligule milouin,2013,0,2
Fuligule morillon,2013,0,2
Garrot à oeil d'or,2009,0,1
Grand Corbeau,2018,0,1
Grand Cormoran,2013,0,20
Grèbe castagneux,2013,0,7
Grèbe huppé,2013,0,7
Hibou des marais,2019,0,1
Merle à plastron,2015,0,1
Mésange boréale,2015,0,3
Oie cendrée,2013,0,1
Sarcelle d'hiver,2015,0,2
Spatule blanche,2016,0,1
