frname,lastobs,newcount,oldcount
Autour des palombes,2012,0,4
Bécasse des bois,2017,0,2
Bergeronnette des ruisseaux,2018,0,8
Bondrée apivore,2009,0,1
Bruant des roseaux,2016,0,1
Bruant proyer,2016,0,1
Busard Saint-Martin,2018,0,1
Caille des blés,2009,0,1
Chevalier guignette,2016,0,3
Chevêche d'Athéna,2009,0,1
Choucas des tours,2015,0,5
Cincle plongeur,2013,0,2
Effraie des clochers,2009,0,1
Épervier d'Europe,2016,0,9
Faisan de Colchide,2014,0,1
Faucon hobereau,2013,0,1
Faucon pèlerin,2018,0,4
Gobemouche gris,2016,0,2
Grimpereau des bois,2018,0,6
Grimpereau des jardins,2019,0,8
Grive draine,2013,0,5
Grive litorne,2009,0,1
Grive mauvis,2016,0,1
Hirondelle rustique,2018,0,8
Locustelle tachetée,2009,0,1
Martin-pêcheur d'Europe,2019,0,5
Mésange à longue queue,2016,0,5
Mésange huppée,2018,0,3
Mésange noire,2012,0,2
Ouette d'Egypte,2019,0,2
Perdrix grise,2014,0,4
Pic cendré,2014,0,1
Pic noir,2016,0,3
Pie-grièche grise,2014,0,3
Pigeon biset domestique,2013,0,8
Pinson du Nord,2015,0,1
Roitelet à triple bandeau,2019,0,10
Rougequeue à front blanc,2009,0,1
Serin cini,2009,0,1
Sterne pierregarin,2016,0,1
Tarin des aulnes,2013,0,2
Traquet motteux,2016,0,1
Vanneau huppé,2016,0,9
